"","week","age_group","num"
"1",0,"20",1
"2",5,"45",1
"3",5,"70",1
"4",6,"53",1
"5",6,"61",1
"6",6,"25",1
"7",6,"63",1
"8",6,"3",1
"9",6,"47",1
"10",6,"13",1
"11",6,"89",1
"12",6,"68",1
"13",7,"20",2
"14",7,"45",2
"15",7,"24",2
"16",7,"69",2
"17",7,"59",2
"18",7,"53",1
"19",7,"63",1
"20",7,"3",2
"21",7,"40",1
"22",7,"68",2
"23",7,"26",2
"24",7,"33",1
"25",7,"21",1
"26",7,"44",1
"27",7,"51",1
"28",7,"29",1
"29",7,"67",2
"30",7,"49",1
"31",7,"52",1
"32",7,"22",5
"33",7,"18",1
"34",7,"34",1
"35",7,"28",2
"36",7,"56",1
"37",7,"30",1
"38",7,"38",2
"39",7,"23",3
"40",7,"19",1
"41",7,"41",2
"42",7,"74",1
"43",7,"36",1
"44",8,"20",1
"45",8,"45",3
"46",8,"24",2
"47",8,"55",2
"48",8,"70",1
"49",8,"27",2
"50",8,"59",1
"51",8,"65",1
"52",8,"75",1
"53",8,"54",3
"54",8,"53",1
"55",8,"61",2
"56",8,"25",4
"57",8,"63",2
"58",8,"46",1
"59",8,"40",2
"60",8,"47",2
"61",8,"26",2
"62",8,"33",4
"63",8,"76",1
"64",8,"37",1
"65",8,"43",1
"66",8,"21",5
"67",8,"44",1
"68",8,"32",1
"69",8,"29",1
"70",8,"49",1
"71",8,"52",1
"72",8,"18",1
"73",8,"28",1
"74",8,"56",3
"75",8,"35",2
"76",8,"50",2
"77",8,"30",2
"78",8,"38",1
"79",8,"23",2
"80",8,"41",2
"81",8,"60",1
"82",8,"39",1
"83",8,"17",1
"84",8,"36",2
"85",8,"57",2
"86",8,"64",4
"87",8,"81",1
"88",8,"62",1
"89",8,"73",2
"90",8,"9",1
"91",8,"7",1
"92",8,"1",1
"93",8,"14",1
"94",8,"11",1
"95",8,"6",1
"96",9,"20",1
"97",9,"45",1
"98",9,"69",1
"99",9,"70",1
"100",9,"27",3
